"Event Type","Start Time","Server ID","Customer ID","Queue Size","Busy Servers"
"Departure",9762.60209526,2,1298,0,3
"Departure",9763.70740202,1,1299,0,2
"Arrival",9764.96618234,-1,1302,0,2
"Service",9764.96618234,1,1302,0,3
"Departure",9767.76293831,3,1300,0,2
"Arrival",9772.27279717,-1,1303,0,2
"Service",9772.27279717,2,1303,0,3
"Departure",9783.02083027,2,1303,0,2
"Departure",9784.04912889,4,1301,0,1
"Arrival",9786.32281549,-1,1304,0,1
"Service",9786.32281549,2,1304,0,2
"Arrival",9796.51031659,-1,1305,0,2
"Service",9796.51031659,3,1305,0,3
"Departure",9797.58100150,1,1302,0,2
"Departure",9799.65460452,2,1304,0,1
"Arrival",9802.16205389,-1,1306,0,1
"Service",9802.16205389,1,1306,0,2
"Departure",9803.66884217,3,1305,0,1
"Arrival",9809.28823625,-1,1307,0,1
"Service",9809.28823625,2,1307,0,2
"Departure",9814.44914410,2,1307,0,1
"Arrival",9815.92851343,-1,1308,0,1
"Service",9815.92851343,2,1308,0,2
"Arrival",9819.76442899,-1,1309,0,2
"Service",9819.76442899,3,1309,0,3
"Arrival",9821.69359281,-1,1310,0,3
"Service",9821.69359281,4,1310,0,4
"Departure",9822.73050046,1,1306,0,3
"Departure",9822.98540216,2,1308,0,2
"Departure",9825.38312656,3,1309,0,1
"Arrival",9828.47453444,-1,1311,0,1
"Service",9828.47453444,1,1311,0,2
"Departure",9829.61139996,4,1310,0,1
"Departure",9834.95927612,1,1311,0,0
"Arrival",9836.27085655,-1,1312,0,0
"Service",9836.27085655,1,1312,0,1
"Arrival",9854.09917051,-1,1313,0,1
"Service",9854.09917051,2,1313,0,2
"Departure",9855.55083097,1,1312,0,1
"Arrival",9859.60682906,-1,1314,0,1
"Service",9859.60682906,1,1314,0,2
"Departure",9875.10682688,2,1313,0,1
"Arrival",9875.91433476,-1,1315,0,1
"Service",9875.91433476,2,1315,0,2
"Departure",9882.52952847,2,1315,0,1
"Departure",9886.82297029,1,1314,0,0
"Arrival",9892.10157457,-1,1316,0,0
"Service",9892.10157457,1,1316,0,1
"Arrival",9899.50077556,-1,1317,0,1
"Service",9899.50077556,2,1317,0,2
"Departure",9901.46343108,1,1316,0,1
"Arrival",9903.11483744,-1,1318,0,1
"Service",9903.11483744,1,1318,0,2
"Arrival",9910.43499051,-1,1319,0,2
"Service",9910.43499051,3,1319,0,3
"Departure",9919.29604502,3,1319,0,2
"Departure",9926.22360666,2,1317,0,1
"Arrival",9927.20357301,-1,1320,0,1
"Service",9927.20357301,2,1320,0,2
"Arrival",9931.22033706,-1,1321,0,2
"Service",9931.22033706,3,1321,0,3
"Arrival",9935.56431812,-1,1322,0,3
"Service",9935.56431812,4,1322,0,4
"Departure",9940.14856897,2,1320,0,3
"Departure",9940.17568154,1,1318,0,2
"Departure",9945.50754957,4,1322,0,1
"Arrival",9946.27329163,-1,1323,0,1
"Service",9946.27329163,1,1323,0,2
"Arrival",9949.80824430,-1,1324,0,2
"Service",9949.80824430,2,1324,0,3
"Departure",9951.21687215,3,1321,0,2
"Arrival",9951.30118210,-1,1325,0,2
"Service",9951.30118210,3,1325,0,3
"Departure",9955.00979837,1,1323,0,2
"Arrival",9966.96715725,-1,1326,0,2
"Service",9966.96715725,1,1326,0,3
"Departure",9971.27805200,1,1326,0,2
"Arrival",9977.45884425,-1,1327,0,2
"Service",9977.45884425,1,1327,0,3
"Arrival",9979.46253513,-1,1328,0,3
"Service",9979.46253513,4,1328,0,4
"Departure",9980.34216698,3,1325,0,3
"Departure",9983.39688685,1,1327,0,2
"Arrival",9985.00024491,-1,1329,0,2
"Service",9985.00024491,1,1329,0,3
"Arrival",9997.75561536,-1,1330,0,3
"Service",9997.75561536,3,1330,0,4
"Departure",10003.5300145,2,1324,0,3
"Arrival",10004.1469940,-1,1331,0,3
"Service",10004.1469940,2,1331,0,4
"Departure",10005.2331109,4,1328,0,3
"Departure",10010.3391668,1,1329,0,2
"Departure",10011.4895156,3,1330,0,1
"Arrival",10016.7351042,-1,1332,0,1
"Service",10016.7351042,1,1332,0,2
"Departure",10018.6119112,2,1331,0,1
"Departure",10028.0876643,1,1332,0,0
"Arrival",10029.2561112,-1,1333,0,0
"Service",10029.2561112,1,1333,0,1
"Arrival",10030.4178899,-1,1334,0,1
"Service",10030.4178899,2,1334,0,2
"Arrival",10037.1739499,-1,1335,0,2
"Service",10037.1739499,3,1335,0,3
"Departure",10040.6255883,3,1335,0,2
"Arrival",10043.0167758,-1,1336,0,2
"Service",10043.0167758,3,1336,0,3
"Departure",10043.5365414,2,1334,0,2
"Arrival",10046.3024136,-1,1337,0,2
"Service",10046.3024136,2,1337,0,3
"Departure",10046.8291374,3,1336,0,2
"Departure",10053.1362493,1,1333,0,1
"Arrival",10059.0291672,-1,1338,0,1
"Service",10059.0291672,1,1338,0,2
"Departure",10060.6752379,1,1338,0,1
"Arrival",10064.6981748,-1,1339,0,1
"Service",10064.6981748,1,1339,0,2
"Departure",10080.1922361,1,1339,0,1
"Arrival",10081.2447519,-1,1340,0,1
"Service",10081.2447519,1,1340,0,2
"Departure",10086.2629016,2,1337,0,1
"Arrival",10087.6974939,-1,1341,0,1
"Service",10087.6974939,2,1341,0,2
"Arrival",10089.7588270,-1,1342,0,2
"Service",10089.7588270,3,1342,0,3
"Departure",10091.6722798,1,1340,0,2
"Arrival",10096.9832805,-1,1343,0,2
"Service",10096.9832805,1,1343,0,3
"Departure",10101.0912804,3,1342,0,2
"Arrival",10102.3295479,-1,1344,0,2
"Service",10102.3295479,3,1344,0,3
"Arrival",10112.5178691,-1,1345,0,3
"Service",10112.5178691,4,1345,0,4
"Departure",10116.8222127,3,1344,0,3
"Departure",10128.4502922,4,1345,0,2
"Arrival",10129.8056850,-1,1346,0,2
"Service",10129.8056850,3,1346,0,3
"Arrival",10142.1019685,-1,1347,0,3
"Service",10142.1019685,4,1347,0,4
"Arrival",10145.6851202,-1,1348,0,4
"Departure",10147.8163127,2,1341,1,3
"Service",10147.8163127,2,1348,0,4
"Arrival",10154.1235570,-1,1349,0,4
"Departure",10157.2762653,2,1348,1,3
"Service",10157.2762653,2,1349,0,4
"Arrival",10158.6510505,-1,1350,0,4
"Arrival",10160.1145242,-1,1351,1,4
"Departure",10162.6771901,1,1343,2,3
"Service",10162.6771901,1,1350,1,4
"Departure",10162.8333041,3,1346,1,3
"Service",10162.8333041,3,1351,0,4
"Arrival",10167.4087952,-1,1352,0,4
"Arrival",10170.1289375,-1,1353,1,4
"Departure",10171.5296966,4,1347,2,3
"Service",10171.5296966,4,1352,1,4
"Departure",10172.0674831,1,1350,1,3
"Service",10172.0674831,1,1353,0,4
"Departure",10172.9232752,2,1349,0,3
"Departure",10175.2020522,4,1352,0,2
"Arrival",10179.5387258,-1,1354,0,2
"Service",10179.5387258,2,1354,0,3
"Departure",10185.4630490,3,1351,0,2
"Departure",10188.3861744,2,1354,0,1
"Arrival",10189.0256547,-1,1355,0,1
"Service",10189.0256547,2,1355,0,2
"Departure",10191.7911557,1,1353,0,1
"Arrival",10195.4436407,-1,1356,0,1
"Service",10195.4436407,1,1356,0,2
"Departure",10200.4549833,1,1356,0,1
"Arrival",10202.1026763,-1,1357,0,1
"Service",10202.1026763,1,1357,0,2
"Arrival",10207.6705552,-1,1358,0,2
"Service",10207.6705552,3,1358,0,3
"Departure",10211.1456991,2,1355,0,2
"Arrival",10220.0232546,-1,1359,0,2
"Service",10220.0232546,2,1359,0,3
"Departure",10222.0135133,3,1358,0,2
"Arrival",10224.4217292,-1,1360,0,2
"Service",10224.4217292,3,1360,0,3
"Departure",10227.9188786,1,1357,0,2
"Arrival",10230.1238371,-1,1361,0,2
"Service",10230.1238371,1,1361,0,3
"Departure",10237.9633560,3,1360,0,2
"Departure",10242.5604268,2,1359,0,1
"Arrival",10249.4159567,-1,1362,0,1
"Service",10249.4159567,2,1362,0,2
"Arrival",10257.7074558,-1,1363,0,2
"Service",10257.7074558,3,1363,0,3
"Departure",10261.5617397,1,1361,0,2
"Departure",10267.3089921,3,1363,0,1
"Arrival",10267.4743749,-1,1364,0,1
"Service",10267.4743749,1,1364,0,2
"Departure",10268.4984693,2,1362,0,1
"Arrival",10273.3852977,-1,1365,0,1
"Service",10273.3852977,2,1365,0,2
"Arrival",10280.8495233,-1,1366,0,2
"Service",10280.8495233,3,1366,0,3
"Departure",10281.5234791,2,1365,0,2
"Departure",10285.5890163,1,1364,0,1
"Arrival",10286.9788474,-1,1367,0,1
"Service",10286.9788474,1,1367,0,2
"Departure",10299.4901768,1,1367,0,1
"Arrival",10300.4173894,-1,1368,0,1
"Service",10300.4173894,1,1368,0,2
"Departure",10301.3020375,3,1366,0,1
"Arrival",10303.0799241,-1,1369,0,1
"Service",10303.0799241,2,1369,0,2
"Arrival",10306.4833527,-1,1370,0,2
"Service",10306.4833527,3,1370,0,3
"Arrival",10311.0404639,-1,1371,0,3
"Service",10311.0404639,4,1371,0,4
"Departure",10311.4740270,2,1369,0,3
"Departure",10317.4402981,3,1370,0,2
"Arrival",10317.8361609,-1,1372,0,2
"Service",10317.8361609,2,1372,0,3
"Departure",10321.0232524,1,1368,0,2
"Arrival",10327.8672695,-1,1373,0,2
"Service",10327.8672695,1,1373,0,3
"Departure",10329.4014365,2,1372,0,2
"Arrival",10334.4946534,-1,1374,0,2
"Service",10334.4946534,2,1374,0,3
"Departure",10335.5303531,1,1373,0,2
"Departure",10335.5378334,4,1371,0,1
"Arrival",10344.4318284,-1,1375,0,1
"Service",10344.4318284,1,1375,0,2
"Departure",10347.6827719,2,1374,0,1
"Departure",10349.6780930,1,1375,0,0
"Arrival",10353.0617865,-1,1376,0,0
"Service",10353.0617865,1,1376,0,1
"Arrival",10359.3135067,-1,1377,0,1
"Service",10359.3135067,2,1377,0,2
"Arrival",10363.1313534,-1,1378,0,2
"Service",10363.1313534,3,1378,0,3
"Departure",10366.4240539,1,1376,0,2
"Departure",10367.9000808,3,1378,0,1
"Arrival",10382.2995168,-1,1379,0,1
"Service",10382.2995168,1,1379,0,2
"Departure",10383.4459188,2,1377,0,1
"Arrival",10390.3428926,-1,1380,0,1
"Service",10390.3428926,2,1380,0,2
"Arrival",10392.5071476,-1,1381,0,2
"Service",10392.5071476,3,1381,0,3
"Arrival",10400.1528168,-1,1382,0,3
"Service",10400.1528168,4,1382,0,4
"Departure",10404.2612423,3,1381,0,3
"Arrival",10406.0468123,-1,1383,0,3
"Service",10406.0468123,3,1383,0,4
"Departure",10412.0408588,4,1382,0,3
"Arrival",10413.0124933,-1,1384,0,3
"Service",10413.0124933,4,1384,0,4
"Departure",10415.1850544,3,1383,0,3
"Departure",10418.5870969,4,1384,0,2
"Arrival",10418.8919084,-1,1385,0,2
"Service",10418.8919084,3,1385,0,3
"Arrival",10422.8147190,-1,1386,0,3
"Service",10422.8147190,4,1386,0,4
"Departure",10424.3117914,2,1380,0,3
"Arrival",10430.1109290,-1,1387,0,3
"Service",10430.1109290,2,1387,0,4
"Departure",10431.2441714,4,1386,0,3
"Departure",10431.5315203,1,1379,0,2
"Arrival",10438.1478782,-1,1388,0,2
"Service",10438.1478782,1,1388,0,3
"Departure",10442.5165047,1,1388,0,2
"Arrival",10449.9605346,-1,1389,0,2
"Service",10449.9605346,1,1389,0,3
"Arrival",10453.8165956,-1,1390,0,3
"Service",10453.8165956,4,1390,0,4
"Departure",10453.8631750,3,1385,0,3
"Departure",10461.1065283,1,1389,0,2
"Arrival",10469.2370137,-1,1391,0,2
"Service",10469.2370137,1,1391,0,3
"Departure",10471.1322676,2,1387,0,2
"Arrival",10472.7715740,-1,1392,0,2
"Service",10472.7715740,2,1392,0,3
"Arrival",10479.4625054,-1,1393,0,3
"Service",10479.4625054,3,1393,0,4
"Departure",10480.9117437,4,1390,0,3
"Departure",10481.7775491,2,1392,0,2
"Departure",10482.0756225,3,1393,0,1
"Arrival",10487.2014762,-1,1394,0,1
"Service",10487.2014762,2,1394,0,2
"Departure",10488.3567807,1,1391,0,1
"Departure",10496.0082301,2,1394,0,0
"Arrival",10500.5509532,-1,1395,0,0
"Service",10500.5509532,1,1395,0,1
"Departure",10504.9458030,1,1395,0,0
"Arrival",10506.8606429,-1,1396,0,0
"Service",10506.8606429,1,1396,0,1
"Arrival",10516.5848835,-1,1397,0,1
"Service",10516.5848835,2,1397,0,2
"Arrival",10527.4894770,-1,1398,0,2
"Service",10527.4894770,3,1398,0,3
"Departure",10529.5250514,2,1397,0,2
"Arrival",10533.1790012,-1,1399,0,2
"Service",10533.1790012,2,1399,0,3
"Departure",10538.2425760,1,1396,0,2
"Arrival",10543.8520506,-1,1400,0,2
"Service",10543.8520506,1,1400,0,3
"Arrival",10547.7796886,-1,1401,0,3
"Service",10547.7796886,4,1401,0,4
"Departure",10550.3053437,2,1399,0,3
"Departure",10551.1095952,4,1401,0,2
"Arrival",10555.1415328,-1,1402,0,2
"Service",10555.1415328,2,1402,0,3
"Departure",10556.1766538,1,1400,0,2
"Departure",10559.2119890,2,1402,0,1
"Arrival",10563.4370610,-1,1403,0,1
"Service",10563.4370610,1,1403,0,2
"Departure",10566.8077500,3,1398,0,1
"Arrival",10576.0176825,-1,1404,0,1
"Service",10576.0176825,2,1404,0,2
"Arrival",10584.3008120,-1,1405,0,2
"Service",10584.3008120,3,1405,0,3
"Departure",10588.8222225,2,1404,0,2
"Arrival",10589.8245425,-1,1406,0,2
"Service",10589.8245425,2,1406,0,3
"Departure",10591.2252112,3,1405,0,2
"Arrival",10598.2990958,-1,1407,0,2
"Service",10598.2990958,3,1407,0,3
"Departure",10599.1116105,1,1403,0,2
"Arrival",10605.0227649,-1,1408,0,2
"Service",10605.0227649,1,1408,0,3
"Arrival",10609.4300494,-1,1409,0,3
"Service",10609.4300494,4,1409,0,4
"Arrival",10613.8504587,-1,1410,0,4
"Departure",10613.9131701,1,1408,1,3
"Service",10613.9131701,1,1410,0,4
"Arrival",10616.2191652,-1,1411,0,4
"Arrival",10623.0400979,-1,1412,1,4
"Arrival",10625.3255915,-1,1413,2,4
"Departure",10627.1209593,2,1406,3,3
"Service",10627.1209593,2,1411,2,4
"Arrival",10628.4910917,-1,1414,2,4
"Arrival",10633.7188345,-1,1415,3,4
"Departure",10637.4468701,2,1411,4,3
"Service",10637.4468701,2,1412,3,4
"Departure",10639.0492822,3,1407,3,3
"Service",10639.0492822,3,1413,2,4
"Departure",10640.0685305,4,1409,2,3
"Service",10640.0685305,4,1414,1,4
"Departure",10644.4544442,3,1413,1,3
"Service",10644.4544442,3,1415,0,4
"Departure",10645.6959312,4,1414,0,3
"Departure",10647.9421642,1,1410,0,2
"Arrival",10652.0920752,-1,1416,0,2
"Service",10652.0920752,1,1416,0,3
"Departure",10654.1331381,3,1415,0,2
"Departure",10655.0013727,2,1412,0,1
"Arrival",10667.2863069,-1,1417,0,1
"Service",10667.2863069,2,1417,0,2
"Departure",10667.5053937,1,1416,0,1
"Arrival",10673.6421780,-1,1418,0,1
"Service",10673.6421780,1,1418,0,2
"Arrival",10681.7608155,-1,1419,0,2
"Service",10681.7608155,3,1419,0,3
"Departure",10682.1201113,1,1418,0,2
"Arrival",10688.4086346,-1,1420,0,2
"Service",10688.4086346,1,1420,0,3
"Arrival",10693.5283403,-1,1421,0,3
"Service",10693.5283403,4,1421,0,4
"Arrival",10697.4716908,-1,1422,0,4
"Departure",10701.0297797,1,1420,1,3
"Service",10701.0297797,1,1422,0,4
"Departure",10705.4567625,3,1419,0,3
"Arrival",10708.9152461,-1,1423,0,3
"Service",10708.9152461,3,1423,0,4
"Departure",10709.0756710,1,1422,0,3
"Departure",10715.6207481,4,1421,0,2
"Departure",10717.2982546,2,1417,0,1
"Arrival",10718.2078407,-1,1424,0,1
"Service",10718.2078407,1,1424,0,2
"Departure",10722.7640619,3,1423,0,1
"Departure",10723.2845636,1,1424,0,0
"Arrival",10723.7540162,-1,1425,0,0
"Service",10723.7540162,1,1425,0,1
"Arrival",10725.3027408,-1,1426,0,1
"Service",10725.3027408,2,1426,0,2
"Arrival",10733.0843030,-1,1427,0,2
"Service",10733.0843030,3,1427,0,3
"Departure",10737.3544609,1,1425,0,2
"Arrival",10738.5200521,-1,1428,0,2
"Service",10738.5200521,1,1428,0,3
"Departure",10740.9796034,2,1426,0,2
"Arrival",10749.0485040,-1,1429,0,2
"Service",10749.0485040,2,1429,0,3
"Departure",10756.6226867,1,1428,0,2
"Arrival",10760.5147113,-1,1430,0,2
"Service",10760.5147113,1,1430,0,3
"Departure",10765.9826965,1,1430,0,2
"Arrival",10768.2762253,-1,1431,0,2
"Service",10768.2762253,1,1431,0,3
"Departure",10769.7862294,2,1429,0,2
"Departure",10770.8661659,3,1427,0,1
"Departure",10771.3834386,1,1431,0,0
"Arrival",10780.3157349,-1,1432,0,0
"Service",10780.3157349,1,1432,0,1
"Departure",10784.7442788,1,1432,0,0
"Arrival",10787.0129317,-1,1433,0,0
"Service",10787.0129317,1,1433,0,1
"Arrival",10792.2735243,-1,1434,0,1
"Service",10792.2735243,2,1434,0,2
"Arrival",10798.8755015,-1,1435,0,2
"Service",10798.8755015,3,1435,0,3
"Arrival",10801.8617591,-1,1436,0,3
"Service",10801.8617591,4,1436,0,4
"Departure",10806.3188141,2,1434,0,3
"Departure",10807.1237610,3,1435,0,2
"Arrival",10808.6401156,-1,1437,0,2
"Service",10808.6401156,2,1437,0,3
"Departure",10815.1646541,2,1437,0,2
"Arrival",10821.6436893,-1,1438,0,2
"Service",10821.6436893,2,1438,0,3
"Departure",10825.8740544,4,1436,0,2
"Arrival",10826.1949751,-1,1439,0,2
"Service",10826.1949751,3,1439,0,3
"Departure",10831.2856688,1,1433,0,2
"Departure",10837.2188653,3,1439,0,1
"Arrival",10839.1955604,-1,1440,0,1
"Service",10839.1955604,1,1440,0,2
"Arrival",10844.3288671,-1,1441,0,2
"Service",10844.3288671,3,1441,0,3
"Departure",10845.3030781,2,1438,0,2
"Departure",10852.1789497,1,1440,0,1
"Arrival",10858.7818672,-1,1442,0,1
"Service",10858.7818672,1,1442,0,2
"Arrival",10864.0915426,-1,1443,0,2
"Service",10864.0915426,2,1443,0,3
"Departure",10866.9303934,1,1442,0,2
"Arrival",10871.5848607,-1,1444,0,2
"Service",10871.5848607,1,1444,0,3
"Departure",10872.9668325,3,1441,0,2
"Departure",10877.9491041,2,1443,0,1
"Arrival",10879.7210170,-1,1445,0,1
"Service",10879.7210170,2,1445,0,2
"Arrival",10885.2837483,-1,1446,0,2
"Service",10885.2837483,3,1446,0,3
"Arrival",10887.4440310,-1,1447,0,3
"Service",10887.4440310,4,1447,0,4
"Departure",10890.8242312,4,1447,0,3
"Arrival",10892.0937077,-1,1448,0,3
"Service",10892.0937077,4,1448,0,4
"Arrival",10898.2972810,-1,1449,0,4
"Departure",10902.6709207,3,1446,1,3
"Service",10902.6709207,3,1449,0,4
"Departure",10903.6378474,2,1445,0,3
"Departure",10903.6471803,4,1448,0,2
"Arrival",10910.0660820,-1,1450,0,2
"Service",10910.0660820,2,1450,0,3
"Arrival",10915.2900362,-1,1451,0,3
"Service",10915.2900362,4,1451,0,4
"Departure",10917.5775667,3,1449,0,3
"Arrival",10921.3729114,-1,1452,0,3
"Service",10921.3729114,3,1452,0,4
"Arrival",10928.5886615,-1,1453,0,4
"Arrival",10932.3681565,-1,1454,1,4
"Departure",10935.6530079,1,1444,2,3
"Service",10935.6530079,1,1453,1,4
"Departure",10937.6350051,3,1452,1,3
"Service",10937.6350051,3,1454,0,4
"Departure",10942.2374236,4,1451,0,3
"Arrival",10944.0246266,-1,1455,0,3
"Service",10944.0246266,4,1455,0,4
"Departure",10946.5457201,3,1454,0,3
"Arrival",10949.6502605,-1,1456,0,3
"Service",10949.6502605,3,1456,0,4
"Arrival",10957.3211299,-1,1457,0,4
"Departure",10958.3662006,1,1453,1,3
"Service",10958.3662006,1,1457,0,4
"Arrival",10959.8891987,-1,1458,0,4
"Departure",10965.5907576,2,1450,1,3
"Service",10965.5907576,2,1458,0,4
"Departure",10967.0912332,4,1455,0,3
"Departure",10969.7098155,1,1457,0,2
"Arrival",10973.0521857,-1,1459,0,2
"Service",10973.0521857,1,1459,0,3
"Departure",10974.6939127,3,1456,0,2
"Arrival",10974.8548528,-1,1460,0,2
"Service",10974.8548528,3,1460,0,3
"Departure",10977.5684289,2,1458,0,2
"Departure",10979.2158410,3,1460,0,1
"Arrival",10979.8377965,-1,1461,0,1
"Service",10979.8377965,2,1461,0,2
"Departure",10982.1044780,1,1459,0,1
"Arrival",10983.2396993,-1,1462,0,1
"Service",10983.2396993,1,1462,0,2
"Departure",10986.7066406,2,1461,0,1
"Arrival",10987.0107129,-1,1463,0,1
"Service",10987.0107129,2,1463,0,2
"Arrival",10988.4434476,-1,1464,0,2
"Service",10988.4434476,3,1464,0,3
"Arrival",10993.0992512,-1,1465,0,3
"Service",10993.0992512,4,1465,0,4
"Arrival",10997.8976188,-1,1466,0,4
"Departure",10999.0108147,3,1464,1,3
"Service",10999.0108147,3,1466,0,4
"Departure",11001.5710091,2,1463,0,3
"Departure",11002.0652794,1,1462,0,2
"Arrival",11002.5634151,-1,1467,0,2
"Service",11002.5634151,1,1467,0,3
"Departure",11002.6656959,4,1465,0,2
"Departure",11004.7957321,3,1466,0,1
"Arrival",11010.1332474,-1,1468,0,1
"Service",11010.1332474,2,1468,0,2
"Departure",11012.8412527,1,1467,0,1
"Arrival",11019.0443187,-1,1469,0,1
"Service",11019.0443187,1,1469,0,2
"Departure",11020.5276559,2,1468,0,1
"Arrival",11023.1922805,-1,1470,0,1
"Service",11023.1922805,2,1470,0,2
"Arrival",11032.6468476,-1,1471,0,2
"Service",11032.6468476,3,1471,0,3
"Departure",11036.2489881,3,1471,0,2
"Arrival",11038.2848924,-1,1472,0,2
"Service",11038.2848924,3,1472,0,3
"Departure",11041.5347335,1,1469,0,2
"Arrival",11043.9296319,-1,1473,0,2
"Service",11043.9296319,1,1473,0,3
"Arrival",11046.3080857,-1,1474,0,3
"Service",11046.3080857,4,1474,0,4
"Arrival",11055.3469479,-1,1475,0,4
"Arrival",11057.9240903,-1,1476,1,4
"Departure",11061.8553946,3,1472,2,3
"Service",11061.8553946,3,1475,1,4
"Arrival",11063.0173872,-1,1477,1,4
"Departure",11064.9372453,2,1470,2,3
"Service",11064.9372453,2,1476,1,4
"Departure",11066.7070800,4,1474,1,3
"Service",11066.7070800,4,1477,0,4
"Departure",11068.4639205,3,1475,0,3
"Departure",11068.5694543,2,1476,0,2
"Departure",11071.2712853,1,1473,0,1
"Departure",11073.4736933,4,1477,0,0
"Arrival",11077.3874882,-1,1478,0,0
"Service",11077.3874882,1,1478,0,1
"Arrival",11081.8995237,-1,1479,0,1
"Service",11081.8995237,2,1479,0,2
"Departure",11088.3281531,2,1479,0,1
"Arrival",11092.2892862,-1,1480,0,1
"Service",11092.2892862,2,1480,0,2
"Arrival",11099.1540549,-1,1481,0,2
"Service",11099.1540549,3,1481,0,3
"Departure",11100.9039230,2,1480,0,2
"Departure",11102.8035647,1,1478,0,1
"Departure",11105.3385538,3,1481,0,0
"Arrival",11111.2122328,-1,1482,0,0
"Service",11111.2122328,1,1482,0,1
"Arrival",11120.7911501,-1,1483,0,1
"Service",11120.7911501,2,1483,0,2
"Departure",11122.1917949,1,1482,0,1
"Arrival",11126.2709073,-1,1484,0,1
"Service",11126.2709073,1,1484,0,2
"Departure",11131.3816897,2,1483,0,1
"Arrival",11132.7806604,-1,1485,0,1
"Service",11132.7806604,2,1485,0,2
"Departure",11140.3021732,1,1484,0,1
"Departure",11144.8298859,2,1485,0,0
"Arrival",11145.2160224,-1,1486,0,0
"Service",11145.2160224,1,1486,0,1
"Arrival",11159.4160915,-1,1487,0,1
"Service",11159.4160915,2,1487,0,2
"Arrival",11163.3260684,-1,1488,0,2
"Service",11163.3260684,3,1488,0,3
"Arrival",11168.6789827,-1,1489,0,3
"Service",11168.6789827,4,1489,0,4
"Departure",11171.5589946,3,1488,0,3
"Departure",11172.7525667,4,1489,0,2
"Arrival",11174.8869237,-1,1490,0,2
"Service",11174.8869237,3,1490,0,3
"Departure",11186.1912347,2,1487,0,2
"Arrival",11186.6614892,-1,1491,0,2
"Service",11186.6614892,2,1491,0,3
"Departure",11188.0518761,3,1490,0,2
"Departure",11189.8502270,2,1491,0,1
"Departure",11191.4630351,1,1486,0,0
"Arrival",11193.2923058,-1,1492,0,0
"Service",11193.2923058,1,1492,0,1
"Arrival",11197.5292788,-1,1493,0,1
"Service",11197.5292788,2,1493,0,2
"Departure",11198.6110820,1,1492,0,1
"Arrival",11203.9441826,-1,1494,0,1
"Service",11203.9441826,1,1494,0,2
"Arrival",11209.8919772,-1,1495,0,2
"Service",11209.8919772,3,1495,0,3
"Departure",11213.3235680,3,1495,0,2
"Arrival",11216.6069826,-1,1496,0,2
"Service",11216.6069826,3,1496,0,3
"Departure",11218.4837200,2,1493,0,2
"Arrival",11222.0022686,-1,1497,0,2
"Service",11222.0022686,2,1497,0,3
"Departure",11223.6214455,1,1494,0,2
"Departure",11225.6225623,3,1496,0,1
"Arrival",11227.6181171,-1,1498,0,1
"Service",11227.6181171,1,1498,0,2
"Departure",11229.5443025,2,1497,0,1
"Arrival",11233.7893096,-1,1499,0,1
"Service",11233.7893096,2,1499,0,2
"Departure",11240.1887501,1,1498,0,1
"Arrival",11241.3554236,-1,1500,0,1
"Service",11241.3554236,1,1500,0,2
"Departure",11241.8538391,2,1499,0,1
"Arrival",11257.8257397,-1,1501,0,1
"Service",11257.8257397,2,1501,0,2
"Arrival",11261.1998249,-1,1502,0,2
"Service",11261.1998249,3,1502,0,3
"Departure",11270.0048482,2,1501,0,2
"Arrival",11270.5423992,-1,1503,0,2
"Service",11270.5423992,2,1503,0,3
"Arrival",11274.3784441,-1,1504,0,3
"Service",11274.3784441,4,1504,0,4
"Departure",11281.3185474,2,1503,0,3
"Departure",11284.6320691,3,1502,0,2
"Arrival",11286.7858481,-1,1505,0,2
"Service",11286.7858481,2,1505,0,3
"Departure",11293.6046720,4,1504,0,2
"Departure",11296.5746606,1,1500,0,1
"Departure",11298.9499977,2,1505,0,0
"Arrival",11304.8288826,-1,1506,0,0
"Service",11304.8288826,1,1506,0,1
"Arrival",11311.8791248,-1,1507,0,1
"Service",11311.8791248,2,1507,0,2
"Departure",11321.4870224,1,1506,0,1
"Arrival",11322.6411486,-1,1508,0,1
"Service",11322.6411486,1,1508,0,2
"Arrival",11327.5731621,-1,1509,0,2
"Service",11327.5731621,3,1509,0,3
"Arrival",11328.2581081,-1,1510,0,3
"Service",11328.2581081,4,1510,0,4
"Departure",11331.7901278,3,1509,0,3
"Arrival",11332.1402226,-1,1511,0,3
"Service",11332.1402226,3,1511,0,4
"Departure",11335.9859239,2,1507,0,3
"Departure",11337.1557432,1,1508,0,2
"Arrival",11340.9157233,-1,1512,0,2
"Service",11340.9157233,1,1512,0,3
"Arrival",11342.9233554,-1,1513,0,3
"Service",11342.9233554,2,1513,0,4
"Departure",11343.7203000,1,1512,0,3
"Arrival",11347.5808639,-1,1514,0,3
"Service",11347.5808639,1,1514,0,4
"Arrival",11349.3938058,-1,1515,0,4
"Departure",11353.9396503,3,1511,1,3
"Service",11353.9396503,3,1515,0,4
"Departure",11354.1371859,2,1513,0,3
"Departure",11354.9892512,1,1514,0,2
"Arrival",11359.9493775,-1,1516,0,2
"Service",11359.9493775,1,1516,0,3
"Departure",11364.2816126,3,1515,0,2
"Arrival",11369.4406532,-1,1517,0,2
"Service",11369.4406532,2,1517,0,3
"Departure",11378.9394551,4,1510,0,2
"Arrival",11380.0495575,-1,1518,0,2
"Service",11380.0495575,3,1518,0,3
"Departure",11381.9737034,2,1517,0,2
"Departure",11383.4019999,1,1516,0,1
