"Event Type","Start Time","Server ID","Customer ID","Queue Size","Busy Servers"
"Departure",820.549650250,2,845,0,1
"Departure",821.219241772,1,846,0,0
"Arrival",821.654456339,-1,847,0,0
"Service",821.654456339,1,847,0,1
"Arrival",822.138225486,-1,848,0,1
"Service",822.138225486,2,848,0,2
"Arrival",822.216862639,-1,849,0,2
"Service",822.216862639,3,849,0,3
"Departure",822.290123173,1,847,0,2
"Departure",822.813079582,3,849,0,1
"Arrival",824.205774792,-1,850,0,1
"Service",824.205774792,1,850,0,2
"Departure",824.542796073,1,850,0,1
"Departure",824.675127837,2,848,0,0
"Arrival",826.958167536,-1,851,0,0
"Service",826.958167536,1,851,0,1
"Departure",826.977911337,1,851,0,0
"Arrival",827.516841164,-1,852,0,0
"Service",827.516841164,1,852,0,1
"Departure",828.080728748,1,852,0,0
"Arrival",829.663893011,-1,853,0,0
"Service",829.663893011,1,853,0,1
"Departure",830.172102106,1,853,0,0
"Arrival",830.198968273,-1,854,0,0
"Service",830.198968273,1,854,0,1
"Arrival",830.877895698,-1,855,0,1
"Service",830.877895698,2,855,0,2
"Departure",830.941488845,1,854,0,1
"Arrival",831.452284569,-1,856,0,1
"Service",831.452284569,1,856,0,2
"Arrival",831.757236488,-1,857,0,2
"Service",831.757236488,3,857,0,3
"Departure",831.851357018,2,855,0,2
"Departure",832.125115621,1,856,0,1
"Arrival",832.160726523,-1,858,0,1
"Service",832.160726523,1,858,0,2
"Departure",832.281339403,1,858,0,1
"Arrival",832.885276154,-1,859,0,1
"Service",832.885276154,1,859,0,2
"Arrival",832.990622890,-1,860,0,2
"Service",832.990622890,2,860,0,3
"Departure",833.187581233,1,859,0,2
"Departure",833.207779480,2,860,0,1
"Arrival",834.792313555,-1,861,0,1
"Service",834.792313555,1,861,0,2
"Departure",834.836335933,1,861,0,1
"Arrival",834.953538021,-1,862,0,1
"Service",834.953538021,1,862,0,2
"Departure",835.307742421,1,862,0,1
"Departure",835.589160753,3,857,0,0
"Arrival",836.399641562,-1,863,0,0
"Service",836.399641562,1,863,0,1
"Departure",836.433797398,1,863,0,0
"Arrival",836.564665167,-1,864,0,0
"Service",836.564665167,1,864,0,1
"Arrival",837.029664794,-1,865,0,1
"Service",837.029664794,2,865,0,2
"Arrival",837.161679767,-1,866,0,2
"Service",837.161679767,3,866,0,3
"Arrival",837.185703776,-1,867,0,3
"Service",837.185703776,4,867,0,4
"Arrival",837.226149835,-1,868,0,4
"Service",837.226149835,5,868,0,5
"Departure",837.677238637,3,866,0,4
"Arrival",838.510645312,-1,869,0,4
"Service",838.510645312,3,869,0,5
"Departure",838.681341615,1,864,0,4
"Arrival",838.894693050,-1,870,0,4
"Service",838.894693050,1,870,0,5
"Departure",839.216645484,5,868,0,4
"Departure",839.522558833,2,865,0,3
"Arrival",840.141912027,-1,871,0,3
"Service",840.141912027,2,871,0,4
"Departure",840.264750562,2,871,0,3
"Departure",840.708750452,3,869,0,2
"Arrival",840.862826999,-1,872,0,2
"Service",840.862826999,2,872,0,3
"Departure",840.947214414,4,867,0,2
"Departure",841.219096616,2,872,0,1
"Departure",841.476000491,1,870,0,0
"Arrival",843.675629951,-1,873,0,0
"Service",843.675629951,1,873,0,1
"Departure",843.755970926,1,873,0,0
"Arrival",844.443040933,-1,874,0,0
"Service",844.443040933,1,874,0,1
"Departure",844.570854519,1,874,0,0
"Arrival",845.259607505,-1,875,0,0
"Service",845.259607505,1,875,0,1
"Departure",845.747912087,1,875,0,0
"Arrival",846.236912049,-1,876,0,0
"Service",846.236912049,1,876,0,1
"Arrival",846.374919292,-1,877,0,1
"Service",846.374919292,2,877,0,2
"Departure",846.497273035,2,877,0,1
"Departure",846.500666081,1,876,0,0
"Arrival",847.364701669,-1,878,0,0
"Service",847.364701669,1,878,0,1
"Arrival",848.219182222,-1,879,0,1
"Service",848.219182222,2,879,0,2
"Arrival",848.709734499,-1,880,0,2
"Service",848.709734499,3,880,0,3
"Departure",849.266375923,2,879,0,2
"Departure",849.902279662,3,880,0,1
"Departure",850.238875741,1,878,0,0
"Arrival",850.777768256,-1,881,0,0
"Service",850.777768256,1,881,0,1
"Arrival",851.088414648,-1,882,0,1
"Service",851.088414648,2,882,0,2
"Departure",851.092133314,2,882,0,1
"Arrival",851.565034837,-1,883,0,1
"Service",851.565034837,2,883,0,2
"Arrival",851.725652658,-1,884,0,2
"Service",851.725652658,3,884,0,3
"Arrival",851.981144745,-1,885,0,3
"Service",851.981144745,4,885,0,4
"Departure",852.024588676,4,885,0,3
"Departure",852.826065796,1,881,0,2
"Departure",853.725987166,3,884,0,1
"Departure",855.211657221,2,883,0,0
"Arrival",857.537094802,-1,886,0,0
"Service",857.537094802,1,886,0,1
"Departure",857.773202785,1,886,0,0
"Arrival",858.116336980,-1,887,0,0
"Service",858.116336980,1,887,0,1
"Departure",858.176761877,1,887,0,0
"Arrival",859.448272018,-1,888,0,0
"Service",859.448272018,1,888,0,1
"Departure",859.631629950,1,888,0,0
"Arrival",861.723638368,-1,889,0,0
"Service",861.723638368,1,889,0,1
"Departure",861.826346625,1,889,0,0
"Arrival",862.325197577,-1,890,0,0
"Service",862.325197577,1,890,0,1
"Departure",862.538098828,1,890,0,0
"Arrival",862.700105544,-1,891,0,0
"Service",862.700105544,1,891,0,1
"Departure",862.940924165,1,891,0,0
"Arrival",867.056670773,-1,892,0,0
"Service",867.056670773,1,892,0,1
"Departure",867.278568713,1,892,0,0
"Arrival",868.116752327,-1,893,0,0
"Service",868.116752327,1,893,0,1
"Arrival",868.533566415,-1,894,0,1
"Service",868.533566415,2,894,0,2
"Arrival",869.034933804,-1,895,0,2
"Service",869.034933804,3,895,0,3
"Departure",869.495998447,1,893,0,2
"Departure",869.646181763,2,894,0,1
"Departure",869.894582663,3,895,0,0
"Arrival",870.964198418,-1,896,0,0
"Service",870.964198418,1,896,0,1
"Arrival",871.705282095,-1,897,0,1
"Service",871.705282095,2,897,0,2
"Departure",872.533822023,1,896,0,1
"Arrival",872.605090706,-1,898,0,1
"Service",872.605090706,1,898,0,2
"Arrival",872.715857885,-1,899,0,2
"Service",872.715857885,3,899,0,3
"Departure",872.857775166,3,899,0,2
"Departure",872.995524281,2,897,0,1
"Departure",873.502790848,1,898,0,0
"Arrival",874.273886858,-1,900,0,0
"Service",874.273886858,1,900,0,1
"Departure",874.599375253,1,900,0,0
"Arrival",874.726614592,-1,901,0,0
"Service",874.726614592,1,901,0,1
"Departure",874.818102274,1,901,0,0
"Arrival",875.146271081,-1,902,0,0
"Service",875.146271081,1,902,0,1
"Arrival",876.183006384,-1,903,0,1
"Service",876.183006384,2,903,0,2
"Arrival",876.363714509,-1,904,0,2
"Service",876.363714509,3,904,0,3
"Departure",877.082076513,3,904,0,2
"Departure",877.088295960,1,902,0,1
"Departure",877.239863261,2,903,0,0
"Arrival",878.710541144,-1,905,0,0
"Service",878.710541144,1,905,0,1
"Arrival",879.271588833,-1,906,0,1
"Service",879.271588833,2,906,0,2
"Arrival",880.045995747,-1,907,0,2
"Service",880.045995747,3,907,0,3
"Departure",880.094346032,2,906,0,2
"Departure",880.465799740,3,907,0,1
"Departure",881.118416566,1,905,0,0
"Arrival",885.378956298,-1,908,0,0
"Service",885.378956298,1,908,0,1
"Arrival",885.437086385,-1,909,0,1
"Service",885.437086385,2,909,0,2
"Departure",885.614479540,2,909,0,1
"Arrival",885.713096731,-1,910,0,1
"Service",885.713096731,2,910,0,2
"Departure",885.837891055,2,910,0,1
"Arrival",887.348082738,-1,911,0,1
"Service",887.348082738,2,911,0,2
"Departure",887.355225747,1,908,0,1
"Departure",887.474839873,2,911,0,0
"Arrival",889.890207949,-1,912,0,0
"Service",889.890207949,1,912,0,1
"Arrival",890.008538095,-1,913,0,1
"Service",890.008538095,2,913,0,2
"Arrival",890.244770865,-1,914,0,2
"Service",890.244770865,3,914,0,3
"Arrival",890.423323345,-1,915,0,3
"Service",890.423323345,4,915,0,4
"Departure",890.517720106,1,912,0,3
"Departure",890.608276666,2,913,0,2
"Arrival",890.728870317,-1,916,0,2
"Service",890.728870317,1,916,0,3
"Departure",890.946876548,3,914,0,2
"Departure",891.439147011,4,915,0,1
"Arrival",891.479635059,-1,917,0,1
"Service",891.479635059,2,917,0,2
"Arrival",891.626971479,-1,918,0,2
"Service",891.626971479,3,918,0,3
"Departure",891.734946320,1,916,0,2
"Arrival",892.346369486,-1,919,0,2
"Service",892.346369486,1,919,0,3
"Arrival",892.419157262,-1,920,0,3
"Service",892.419157262,4,920,0,4
"Arrival",892.617852215,-1,921,0,4
"Service",892.617852215,5,921,0,5
"Departure",892.620988202,3,918,0,4
"Departure",892.628822552,2,917,0,3
"Departure",893.167074814,5,921,0,2
"Departure",893.364167469,1,919,0,1
"Departure",893.831785701,4,920,0,0
"Arrival",894.771959030,-1,922,0,0
"Service",894.771959030,1,922,0,1
"Arrival",894.817216331,-1,923,0,1
"Service",894.817216331,2,923,0,2
"Arrival",894.923564406,-1,924,0,2
"Service",894.923564406,3,924,0,3
"Arrival",895.492498771,-1,925,0,3
"Service",895.492498771,4,925,0,4
"Departure",895.552127812,4,925,0,3
"Departure",895.658295563,2,923,0,2
"Arrival",895.884572688,-1,926,0,2
"Service",895.884572688,2,926,0,3
"Departure",896.329385303,2,926,0,2
"Departure",896.752357501,3,924,0,1
"Arrival",897.132897856,-1,927,0,1
"Service",897.132897856,2,927,0,2
"Departure",897.738714177,2,927,0,1
"Arrival",898.430433886,-1,928,0,1
"Service",898.430433886,2,928,0,2
"Departure",898.660362679,2,928,0,1
"Arrival",898.907717054,-1,929,0,1
"Service",898.907717054,2,929,0,2
"Departure",899.017276113,2,929,0,1
"Arrival",899.443822165,-1,930,0,1
"Service",899.443822165,2,930,0,2
"Arrival",899.843959662,-1,931,0,2
"Service",899.843959662,3,931,0,3
"Arrival",899.988612653,-1,932,0,3
"Service",899.988612653,4,932,0,4
"Arrival",900.052426513,-1,933,0,4
"Service",900.052426513,5,933,0,5
"Departure",900.156434083,3,931,0,4
"Departure",900.274531056,4,932,0,3
"Departure",900.678015344,5,933,0,2
"Arrival",900.854116785,-1,934,0,2
"Service",900.854116785,3,934,0,3
"Departure",901.480181451,3,934,0,2
"Arrival",901.627019557,-1,935,0,2
"Service",901.627019557,3,935,0,3
"Departure",901.685460848,3,935,0,2
"Departure",901.772636171,1,922,0,1
"Departure",902.154824842,2,930,0,0
"Arrival",902.845272965,-1,936,0,0
"Service",902.845272965,1,936,0,1
"Arrival",903.249948330,-1,937,0,1
"Service",903.249948330,2,937,0,2
"Arrival",903.284899076,-1,938,0,2
"Service",903.284899076,3,938,0,3
"Arrival",903.848775183,-1,939,0,3
"Service",903.848775183,4,939,0,4
"Departure",904.710292767,1,936,0,3
"Arrival",904.720738659,-1,940,0,3
"Service",904.720738659,1,940,0,4
"Arrival",904.787563033,-1,941,0,4
"Service",904.787563033,5,941,0,5
"Departure",905.076236062,3,938,0,4
"Departure",905.136234133,5,941,0,3
"Departure",905.194726481,4,939,0,2
"Departure",905.522610938,2,937,0,1
"Arrival",906.928747458,-1,942,0,1
"Service",906.928747458,2,942,0,2
"Departure",907.891860002,2,942,0,1
"Departure",908.372558073,1,940,0,0
"Arrival",908.723576714,-1,943,0,0
"Service",908.723576714,1,943,0,1
"Departure",908.798841676,1,943,0,0
"Arrival",911.903923370,-1,944,0,0
"Service",911.903923370,1,944,0,1
"Departure",912.050021790,1,944,0,0
"Arrival",912.441441058,-1,945,0,0
"Service",912.441441058,1,945,0,1
"Departure",912.866780761,1,945,0,0
"Arrival",914.153199868,-1,946,0,0
"Service",914.153199868,1,946,0,1
"Arrival",914.787926562,-1,947,0,1
"Service",914.787926562,2,947,0,2
"Arrival",914.987883953,-1,948,0,2
"Service",914.987883953,3,948,0,3
"Departure",915.161068534,2,947,0,2
"Departure",915.402486236,1,946,0,1
"Arrival",916.600339620,-1,949,0,1
"Service",916.600339620,1,949,0,2
"Departure",916.712342378,1,949,0,1
"Departure",916.756497721,3,948,0,0
"Arrival",918.702647272,-1,950,0,0
"Service",918.702647272,1,950,0,1
"Departure",919.013788281,1,950,0,0
"Arrival",919.230039755,-1,951,0,0
"Service",919.230039755,1,951,0,1
"Arrival",920.854687029,-1,952,0,1
"Service",920.854687029,2,952,0,2
"Arrival",921.330805148,-1,953,0,2
"Service",921.330805148,3,953,0,3
"Departure",921.415408460,2,952,0,2
"Arrival",922.141461465,-1,954,0,2
"Service",922.141461465,2,954,0,3
"Departure",922.367142417,1,951,0,2
"Arrival",922.400127188,-1,955,0,2
"Service",922.400127188,1,955,0,3
"Arrival",922.667390328,-1,956,0,3
"Service",922.667390328,4,956,0,4
"Departure",922.667821890,4,956,0,3
"Arrival",922.877025850,-1,957,0,3
"Service",922.877025850,4,957,0,4
"Departure",923.786710571,2,954,0,3
"Arrival",923.811391529,-1,958,0,3
"Service",923.811391529,2,958,0,4
"Departure",923.990351624,1,955,0,3
"Departure",924.680539100,2,958,0,2
"Departure",925.490978236,3,953,0,1
"Arrival",926.097193239,-1,959,0,1
"Service",926.097193239,1,959,0,2
"Arrival",926.173931632,-1,960,0,2
"Service",926.173931632,2,960,0,3
"Departure",926.290286574,2,960,0,2
"Departure",926.341768215,4,957,0,1
"Arrival",927.241287773,-1,961,0,1
"Service",927.241287773,2,961,0,2
"Departure",927.398016409,2,961,0,1
"Arrival",927.823801231,-1,962,0,1
"Service",927.823801231,2,962,0,2
"Arrival",928.863875282,-1,963,0,2
"Service",928.863875282,3,963,0,3
"Departure",928.943603020,1,959,0,2
"Arrival",929.219037268,-1,964,0,2
"Service",929.219037268,1,964,0,3
"Departure",929.277204447,1,964,0,2
"Arrival",929.466767431,-1,965,0,2
"Service",929.466767431,1,965,0,3
"Departure",930.194537899,2,962,0,2
"Departure",930.347095906,3,963,0,1
"Arrival",931.033222989,-1,966,0,1
"Service",931.033222989,2,966,0,2
"Departure",931.083553384,1,965,0,1
"Arrival",931.398354847,-1,967,0,1
"Service",931.398354847,1,967,0,2
"Arrival",931.594244792,-1,968,0,2
"Service",931.594244792,3,968,0,3
"Departure",931.641142614,3,968,0,2
"Departure",932.065779171,1,967,0,1
"Arrival",932.086686917,-1,969,0,1
"Service",932.086686917,1,969,0,2
"Arrival",932.517638079,-1,970,0,2
"Service",932.517638079,3,970,0,3
"Departure",933.246829538,1,969,0,2
"Arrival",933.557223047,-1,971,0,2
"Service",933.557223047,1,971,0,3
"Arrival",934.174153571,-1,972,0,3
"Service",934.174153571,4,972,0,4
"Departure",934.277596567,4,972,0,3
"Arrival",934.913538828,-1,973,0,3
"Service",934.913538828,4,973,0,4
"Departure",934.993017438,2,966,0,3
"Departure",935.158736015,3,970,0,2
"Departure",935.397345501,1,971,0,1
"Departure",935.453981233,4,973,0,0
"Arrival",935.847250506,-1,974,0,0
"Service",935.847250506,1,974,0,1
"Arrival",936.360668733,-1,975,0,1
"Service",936.360668733,2,975,0,2
"Arrival",936.716569648,-1,976,0,2
"Service",936.716569648,3,976,0,3
"Departure",936.804040158,1,974,0,2
"Arrival",936.883473607,-1,977,0,2
"Service",936.883473607,1,977,0,3
"Departure",937.333618553,2,975,0,2
"Departure",938.391610391,1,977,0,1
"Arrival",938.692869023,-1,978,0,1
"Service",938.692869023,1,978,0,2
"Arrival",939.162247361,-1,979,0,2
"Service",939.162247361,2,979,0,3
"Arrival",939.554902645,-1,980,0,3
"Service",939.554902645,4,980,0,4
"Departure",939.621987414,1,978,0,3
"Arrival",939.849061300,-1,981,0,3
"Service",939.849061300,1,981,0,4
"Departure",940.142179446,1,981,0,3
"Departure",940.173587417,4,980,0,2
"Arrival",940.266023982,-1,982,0,2
"Service",940.266023982,1,982,0,3
"Departure",940.297266349,3,976,0,2
"Departure",940.598865897,2,979,0,1
"Departure",941.235650116,1,982,0,0
"Arrival",941.528722079,-1,983,0,0
"Service",941.528722079,1,983,0,1
"Arrival",941.610051820,-1,984,0,1
"Service",941.610051820,2,984,0,2
"Departure",941.904651582,2,984,0,1
"Departure",942.204256220,1,983,0,0
"Arrival",943.928683544,-1,985,0,0
"Service",943.928683544,1,985,0,1
"Arrival",944.893289597,-1,986,0,1
"Service",944.893289597,2,986,0,2
"Arrival",945.067042813,-1,987,0,2
"Service",945.067042813,3,987,0,3
"Departure",945.304272673,3,987,0,2
"Arrival",945.499599969,-1,988,0,2
"Service",945.499599969,3,988,0,3
"Departure",945.991193237,1,985,0,2
"Departure",946.374030007,3,988,0,1
"Departure",946.399464735,2,986,0,0
"Arrival",947.677701672,-1,989,0,0
"Service",947.677701672,1,989,0,1
"Departure",948.007083606,1,989,0,0
"Arrival",948.989750603,-1,990,0,0
"Service",948.989750603,1,990,0,1
"Arrival",950.566505153,-1,991,0,1
"Service",950.566505153,2,991,0,2
"Departure",950.615756406,1,990,0,1
"Arrival",950.755442423,-1,992,0,1
"Service",950.755442423,1,992,0,2
"Arrival",950.804180505,-1,993,0,2
"Service",950.804180505,3,993,0,3
"Arrival",950.862996878,-1,994,0,3
"Service",950.862996878,4,994,0,4
"Departure",951.321182445,1,992,0,3
"Departure",951.344280397,3,993,0,2
"Departure",951.547742910,2,991,0,1
"Departure",952.204178786,4,994,0,0
"Arrival",952.212022839,-1,995,0,0
"Service",952.212022839,1,995,0,1
"Departure",952.477804789,1,995,0,0
"Arrival",953.752255208,-1,996,0,0
"Service",953.752255208,1,996,0,1
"Departure",953.769575288,1,996,0,0
"Arrival",954.209084962,-1,997,0,0
"Service",954.209084962,1,997,0,1
"Arrival",955.090393791,-1,998,0,1
"Service",955.090393791,2,998,0,2
"Departure",955.835643269,1,997,0,1
"Arrival",955.946739028,-1,999,0,1
"Service",955.946739028,1,999,0,2
"Departure",956.030442705,2,998,0,1
"Arrival",956.537823951,-1,1000,0,1
"Service",956.537823951,2,1000,0,2
"Departure",957.447025442,1,999,0,1
"Departure",958.185270629,2,1000,0,0
"Arrival",960.591332334,-1,1001,0,0
"Service",960.591332334,1,1001,0,1
"Arrival",961.155329000,-1,1002,0,1
"Service",961.155329000,2,1002,0,2
"Arrival",961.744907649,-1,1003,0,2
"Service",961.744907649,3,1003,0,3
"Departure",962.372427966,3,1003,0,2
"Departure",963.866944987,2,1002,0,1
"Arrival",964.222963130,-1,1004,0,1
"Service",964.222963130,2,1004,0,2
"Departure",964.245398953,1,1001,0,1
"Departure",964.395524872,2,1004,0,0
"Arrival",964.565847973,-1,1005,0,0
"Service",964.565847973,1,1005,0,1
"Arrival",964.846875222,-1,1006,0,1
"Service",964.846875222,2,1006,0,2
"Arrival",965.388306496,-1,1007,0,2
"Service",965.388306496,3,1007,0,3
"Departure",965.565248624,2,1006,0,2
"Departure",965.620988168,1,1005,0,1
"Arrival",966.185469908,-1,1008,0,1
"Service",966.185469908,1,1008,0,2
"Departure",966.523073164,3,1007,0,1
"Arrival",967.889893937,-1,1009,0,1
"Service",967.889893937,2,1009,0,2
"Arrival",968.175968505,-1,1010,0,2
"Service",968.175968505,3,1010,0,3
"Departure",968.509055301,2,1009,0,2
"Departure",968.983066440,3,1010,0,1
"Arrival",969.004763431,-1,1011,0,1
"Service",969.004763431,2,1011,0,2
"Departure",969.728973123,1,1008,0,1
"Arrival",969.752802327,-1,1012,0,1
"Service",969.752802327,1,1012,0,2
"Departure",970.013842146,2,1011,0,1
"Arrival",970.614677613,-1,1013,0,1
"Service",970.614677613,2,1013,0,2
"Departure",970.659111838,2,1013,0,1
"Arrival",970.728803268,-1,1014,0,1
"Service",970.728803268,2,1014,0,2
"Arrival",970.768412104,-1,1015,0,2
"Service",970.768412104,3,1015,0,3
"Departure",970.956156749,3,1015,0,2
"Departure",971.148188215,1,1012,0,1
"Arrival",972.293734293,-1,1016,0,1
"Service",972.293734293,1,1016,0,2
"Departure",972.328372622,2,1014,0,1
"Arrival",972.481171769,-1,1017,0,1
"Service",972.481171769,2,1017,0,2
"Arrival",972.747857450,-1,1018,0,2
"Service",972.747857450,3,1018,0,3
"Arrival",973.003439816,-1,1019,0,3
"Service",973.003439816,4,1019,0,4
"Departure",973.134563910,1,1016,0,3
"Arrival",973.150375402,-1,1020,0,3
"Service",973.150375402,1,1020,0,4
"Arrival",973.161870407,-1,1021,0,4
"Service",973.161870407,5,1021,0,5
"Departure",973.267822759,4,1019,0,4
"Arrival",973.388448139,-1,1022,0,4
"Service",973.388448139,4,1022,0,5
"Arrival",973.440096008,-1,1023,0,5
"Departure",973.510181494,4,1022,1,4
"Service",973.510181494,4,1023,0,5
"Departure",973.718352714,3,1018,0,4
"Departure",973.735313824,4,1023,0,3
"Departure",974.016985077,5,1021,0,2
"Arrival",974.379422783,-1,1024,0,2
"Service",974.379422783,3,1024,0,3
"Departure",974.456950699,1,1020,0,2
"Departure",974.503604063,2,1017,0,1
"Arrival",975.408133908,-1,1025,0,1
"Service",975.408133908,1,1025,0,2
"Departure",975.462442572,3,1024,0,1
"Arrival",977.661065455,-1,1026,0,1
"Service",977.661065455,2,1026,0,2
"Departure",977.888014601,2,1026,0,1
"Departure",978.033436558,1,1025,0,0
"Arrival",980.085992087,-1,1027,0,0
"Service",980.085992087,1,1027,0,1
"Departure",980.242170799,1,1027,0,0
"Arrival",983.158314390,-1,1028,0,0
"Service",983.158314390,1,1028,0,1
"Arrival",983.509474463,-1,1029,0,1
"Service",983.509474463,2,1029,0,2
"Departure",985.353238070,2,1029,0,1
"Departure",987.029195005,1,1028,0,0
"Arrival",988.072238345,-1,1030,0,0
"Service",988.072238345,1,1030,0,1
"Arrival",988.695619650,-1,1031,0,1
"Service",988.695619650,2,1031,0,2
"Departure",988.758469971,2,1031,0,1
"Arrival",990.426130479,-1,1032,0,1
"Service",990.426130479,2,1032,0,2
"Arrival",990.459007955,-1,1033,0,2
"Service",990.459007955,3,1033,0,3
"Departure",990.997997175,2,1032,0,2
"Departure",991.724225972,1,1030,0,1
"Departure",992.052247386,3,1033,0,0
"Arrival",992.784086119,-1,1034,0,0
"Service",992.784086119,1,1034,0,1
"Departure",993.175655256,1,1034,0,0
"Arrival",993.257093752,-1,1035,0,0
"Service",993.257093752,1,1035,0,1
"Departure",993.347855175,1,1035,0,0
"Arrival",994.611134487,-1,1036,0,0
"Service",994.611134487,1,1036,0,1
"Departure",995.878579746,1,1036,0,0
"Arrival",997.683020942,-1,1037,0,0
"Service",997.683020942,1,1037,0,1
"Arrival",997.771010577,-1,1038,0,1
"Service",997.771010577,2,1038,0,2
"Departure",998.515163353,1,1037,0,1
"Arrival",998.619307256,-1,1039,0,1
"Service",998.619307256,1,1039,0,2
"Departure",998.893499932,1,1039,0,1
"Arrival",999.425144975,-1,1040,0,1
"Service",999.425144975,1,1040,0,2
"Arrival",999.853975287,-1,1041,0,2
"Service",999.853975287,3,1041,0,3
"Departure",999.995213004,1,1040,0,2
"Arrival",1000.06604083,-1,1042,0,2
"Service",1000.06604083,1,1042,0,3
"Departure",1000.20667044,3,1041,0,2
"Arrival",1000.30047389,-1,1043,0,2
"Service",1000.30047389,3,1043,0,3
"Arrival",1001.50621236,-1,1044,0,3
"Service",1001.50621236,4,1044,0,4
"Departure",1001.69413185,4,1044,0,3
"Departure",1001.70822408,3,1043,0,2
"Departure",1002.25612915,1,1042,0,1
"Arrival",1002.50140525,-1,1045,0,1
"Service",1002.50140525,1,1045,0,2
"Departure",1003.82607280,2,1038,0,1
"Departure",1004.15336112,1,1045,0,0
"Arrival",1005.53339257,-1,1046,0,0
"Service",1005.53339257,1,1046,0,1
"Departure",1005.66103985,1,1046,0,0
"Arrival",1006.16104322,-1,1047,0,0
"Service",1006.16104322,1,1047,0,1
"Departure",1006.27925004,1,1047,0,0
"Arrival",1006.37513459,-1,1048,0,0
"Service",1006.37513459,1,1048,0,1
"Arrival",1006.40425292,-1,1049,0,1
"Service",1006.40425292,2,1049,0,2
"Departure",1006.52310826,1,1048,0,1
"Arrival",1006.57278251,-1,1050,0,1
"Service",1006.57278251,1,1050,0,2
"Arrival",1006.67215359,-1,1051,0,2
"Service",1006.67215359,3,1051,0,3
"Departure",1006.77077852,1,1050,0,2
"Departure",1006.89694787,3,1051,0,1
"Departure",1007.00546361,2,1049,0,0
"Arrival",1007.21281853,-1,1052,0,0
"Service",1007.21281853,1,1052,0,1
"Departure",1009.09548728,1,1052,0,0
"Arrival",1010.42489079,-1,1053,0,0
"Service",1010.42489079,1,1053,0,1
"Arrival",1010.82184410,-1,1054,0,1
"Service",1010.82184410,2,1054,0,2
"Departure",1010.82589889,1,1053,0,1
"Arrival",1010.94905068,-1,1055,0,1
"Service",1010.94905068,1,1055,0,2
"Arrival",1011.20039745,-1,1056,0,2
"Service",1011.20039745,3,1056,0,3
"Departure",1011.96089238,2,1054,0,2
"Departure",1012.28064415,3,1056,0,1
"Departure",1013.38310279,1,1055,0,0
"Arrival",1014.10275080,-1,1057,0,0
"Service",1014.10275080,1,1057,0,1
"Departure",1014.82903864,1,1057,0,0
"Arrival",1016.16145055,-1,1058,0,0
"Service",1016.16145055,1,1058,0,1
"Departure",1016.62899234,1,1058,0,0
"Arrival",1017.32680336,-1,1059,0,0
"Service",1017.32680336,1,1059,0,1
"Arrival",1018.30744671,-1,1060,0,1
"Service",1018.30744671,2,1060,0,2
"Departure",1018.36530939,1,1059,0,1
"Arrival",1018.72886348,-1,1061,0,1
"Service",1018.72886348,1,1061,0,2
"Departure",1019.46545090,1,1061,0,1
"Arrival",1019.57449927,-1,1062,0,1
"Service",1019.57449927,1,1062,0,2
"Departure",1019.70831443,2,1060,0,1
"Departure",1020.24245841,1,1062,0,0
"Arrival",1020.49420167,-1,1063,0,0
"Service",1020.49420167,1,1063,0,1
"Arrival",1020.58116602,-1,1064,0,1
"Service",1020.58116602,2,1064,0,2
"Arrival",1021.51323944,-1,1065,0,2
"Service",1021.51323944,3,1065,0,3
"Departure",1021.61135190,2,1064,0,2
"Departure",1021.68062100,1,1063,0,1
"Arrival",1022.19906953,-1,1066,0,1
"Service",1022.19906953,1,1066,0,2
"Departure",1023.04682658,3,1065,0,1
"Departure",1023.32463775,1,1066,0,0
"Arrival",1023.88182608,-1,1067,0,0
"Service",1023.88182608,1,1067,0,1
"Departure",1023.98875356,1,1067,0,0
"Arrival",1025.11946686,-1,1068,0,0
"Service",1025.11946686,1,1068,0,1
"Arrival",1026.87787832,-1,1069,0,1
"Service",1026.87787832,2,1069,0,2
"Departure",1027.73401431,2,1069,0,1
"Arrival",1027.86820594,-1,1070,0,1
"Service",1027.86820594,2,1070,0,2
"Arrival",1027.92593689,-1,1071,0,2
"Service",1027.92593689,3,1071,0,3
"Departure",1028.06904095,1,1068,0,2
"Arrival",1028.47984989,-1,1072,0,2
"Service",1028.47984989,1,1072,0,3
"Arrival",1028.88229599,-1,1073,0,3
"Service",1028.88229599,4,1073,0,4
"Departure",1029.23528893,4,1073,0,3
"Departure",1029.29570241,3,1071,0,2
"Arrival",1029.72128079,-1,1074,0,2
"Service",1029.72128079,3,1074,0,3
"Departure",1030.01615199,1,1072,0,2
"Departure",1030.75912608,2,1070,0,1
"Arrival",1031.03461360,-1,1075,0,1
"Service",1031.03461360,1,1075,0,2
"Arrival",1031.37236359,-1,1076,0,2
"Service",1031.37236359,2,1076,0,3
"Arrival",1031.41854825,-1,1077,0,3
"Service",1031.41854825,4,1077,0,4
"Departure",1031.60819105,3,1074,0,3
"Departure",1032.13852189,4,1077,0,2
"Departure",1033.11430447,1,1075,0,1
"Departure",1033.15063147,2,1076,0,0
"Arrival",1033.98092706,-1,1078,0,0
"Service",1033.98092706,1,1078,0,1
"Arrival",1034.00957954,-1,1079,0,1
"Service",1034.00957954,2,1079,0,2
"Departure",1034.39512574,2,1079,0,1
"Departure",1037.95779643,1,1078,0,0
"Arrival",1038.44425202,-1,1080,0,0
"Service",1038.44425202,1,1080,0,1
